05-01 18:23:45.247 I/om.streamfr.app( 4621): Background concurrent mark compact GC freed 3893KB AllocSpace bytes, 10(1484KB) LOS objects, 49% free, 12MB/24MB, paused 8.172ms,42.104ms total 355.622ms
05-01 18:23:58.016 W/gle.android.gms( 1606): ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~57S_fR0TvGVzg9B8YsgPeA==/com.streamfr.app-LEPjIGdb4bUAAiOsv1E6gA==/base.apk' with 1 weak references
05-01 18:24:01.450 I/om.streamfr.app( 4621): Background concurrent mark compact GC freed 12MB AllocSpace bytes, 89(2960KB) LOS objects, 49% free, 10MB/21MB, paused 800us,13.468ms total 485.836ms
05-01 18:24:02.558 I/om.streamfr.app( 4621): NativeAlloc concurrent mark compact GC freed 8412KB AllocSpace bytes, 1(104KB) LOS objects, 49% free, 13MB/26MB, paused 9.836ms,3.711ms total 265.140ms
05-01 18:24:03.544 I/Zygote  (  391): Process 4601 exited due to signal 9 (Killed)
05-01 18:24:03.561 I/Zygote  (  391): Process 4130 exited due to signal 9 (Killed)
05-01 18:24:03.570 I/Zygote  (  391): Process 4161 exited due to signal 9 (Killed)
05-01 18:24:03.597 I/om.streamfr.app( 4621): NativeAlloc concurrent mark compact GC freed 10MB AllocSpace bytes, 0(0B) LOS objects, 49% free, 13MB/27MB, paused 2.821ms,24.799ms total 349.023ms
05-01 18:24:05.081 W/om.streamfr.app( 4621): Entry not found
05-01 18:24:05.098 I/AppsFilter(  610): interaction: PackageSetting{2f55bbd com.streamfr.app/10209} -> PackageSetting{4e97b71 com.android.cts.priv.ctsshim/10184} BLOCKED
05-01 18:24:05.100 I/AppsFilter(  610): interaction: PackageSetting{2f55bbd com.streamfr.app/10209} -> PackageSetting{bf346f1 com.google.android.wifi.dialog/10203} BLOCKED
05-01 18:24:05.100 I/AppsFilter(  610): interaction: PackageSetting{2f55bbd com.streamfr.app/10209} -> PackageSetting{598d2d6 com.android.wallpaper/10177} BLOCKED
05-01 18:24:05.100 I/AppsFilter(  610): interaction: PackageSetting{2f55bbd com.streamfr.app/10209} -> PackageSetting{c448792 com.android.microdroid.empty_payload/10194} BLOCKED
05-01 18:24:05.100 I/AppsFilter(  610): interaction: PackageSetting{2f55bbd com.streamfr.app/10209} -> PackageSetting{9d32957 com.google.android.apps.wallpaper/10180} BLOCKED
05-01 18:24:05.100 I/AppsFilter(  610): interaction: PackageSetting{2f55bbd com.streamfr.app/10209} -> PackageSetting{5cb4c44 com.google.android.odad/10136} BLOCKED
05-01 18:24:05.100 I/AppsFilter(  610): interaction: PackageSetting{2f55bbd com.streamfr.app/10209} -> PackageSetting{964612d com.android.settings.auto_generated_rro_product__/10049} BLOCKED
05-01 18:24:05.100 I/AppsFilter(  610): interaction: PackageSetting{2f55bbd com.streamfr.app/10209} -> PackageSetting{b274662 com.android.systemui.emulation.pixel_9_pro_xl/10073} BLOCKED
05-01 18:24:05.100 I/AppsFilter(  610): interaction: PackageSetting{2f55bbd com.streamfr.app/10209} -> PackageSetting{8f703f3 com.android.companiondevicemanager.auto_generated_characteristics_rro/10001} BLOCKED
05-01 18:24:05.100 I/AppsFilter(  610): interaction: PackageSetting{2f55bbd com.streamfr.app/10209} -> PackageSetting{552e8b0 com.android.internal.systemui.navbar.gestural/10045} BLOCKED
05-01 18:24:05.100 I/AppsFilter(  610): interaction: PackageSetting{2f55bbd com.streamfr.app/10209} -> PackageSetting{f52e329 com.google.android.apps.youtube.music/10164} BLOCKED
05-01 18:24:05.100 I/AppsFilter(  610): interaction: PackageSetting{2f55bbd com.streamfr.app/10209} -> PackageSetting{23766ae com.android.bluetoothmidiservice/10111} BLOCKED
05-01 18:24:05.100 I/AppsFilter(  610): interaction: PackageSetting{2f55bbd com.streamfr.app/10209} -> PackageSetting{b73ec4f com.android.storagemanager.auto_generated_rro_product__/10052} BLOCKED
05-01 18:24:05.100 I/AppsFilter(  610): interaction: PackageSetting{2f55bbd com.streamfr.app/10209} -> PackageSetting{675dfdc com.google.android.cellbroadcastreceiver/10187} BLOCKED
05-01 18:24:05.100 I/AppsFilter(  610): interaction: PackageSetting{2f55bbd com.streamfr.app/10209} -> PackageSetting{a8d88e5 com.android.phone.auto_generated_rro_product__/10077} BLOCKED
05-01 18:24:05.100 I/AppsFilter(  610): interaction: PackageSetting{2f55bbd com.streamfr.app/10209} -> PackageSetting{4173fba com.android.systemui.emulation.pixel_9_pro_fold/10072} BLOCKED
05-01 18:24:05.100 I/AppsFilter(  610): interaction: PackageSetting{2f55bbd com.streamfr.app/10209} -> PackageSetting{72cfe6b android.auto_generated_rro_product__/10084} BLOCKED
05-01 18:24:05.100 I/AppsFilter(  610): interaction: PackageSetting{2f55bbd com.streamfr.app/10209} -> PackageSetting{56f1dc8 com.google.android.inputmethod.latin/10156} BLOCKED
05-01 18:24:05.100 I/AppsFilter(  610): interaction: PackageSetting{2f55bbd com.streamfr.app/10209} -> PackageSetting{c12ce61 android.auto_generated_rro_vendor__/10086} BLOCKED
05-01 18:24:05.100 I/AppsFilter(  610): interaction: PackageSetting{2f55bbd com.streamfr.app/10209} -> PackageSetting{ee99d86 com.google.android.apps.restore/10135} BLOCKED
05-01 18:24:07.269 W/om.streamfr.app( 4621): ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~bPQgiPgGlIc4f_yzR_k1wg==/com.google.android.webview-kMTAztJG_OgKhjQyYyxwAw==/WebViewGoogle.apk' with 2 weak references
05-01 18:24:11.495 W/ndroid.settings( 5219): ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~57S_fR0TvGVzg9B8YsgPeA==/com.streamfr.app-LEPjIGdb4bUAAiOsv1E6gA==/base.apk' with 1 weak references
05-01 18:24:12.434 I/AppsFilter(  610): interaction: PackageSetting{2f55bbd com.streamfr.app/10209} -> PackageSetting{7422108 com.google.android.settings.intelligence/10141} BLOCKED
05-01 18:24:12.577 I/Zygote  (  391): Process 5195 exited due to signal 9 (Killed)
05-01 18:24:13.464 I/Zygote  (  391): Process 4432 exited due to signal 9 (Killed)
05-01 18:24:13.486 I/Zygote  (  391): Process 5131 exited due to signal 9 (Killed)
05-01 18:24:13.613 I/Zygote  (  391): Process 3545 exited due to signal 9 (Killed)
05-01 18:24:13.618 I/Zygote  (  391): Process 5171 exited due to signal 9 (Killed)
05-01 18:24:13.641 I/Zygote  (  391): Process 2990 exited due to signal 9 (Killed)
05-01 18:24:13.692 I/Zygote  (  391): Process 5219 exited due to signal 9 (Killed)
05-01 18:24:13.737 I/Zygote  (  391): Process 1670 exited due to signal 9 (Killed)
05-01 18:24:13.789 I/Zygote  ( 1118): Process 3228 exited due to signal 9 (Killed)
05-01 18:24:14.930 I/ActivityManager(  610): Force stopping com.android.vending appid=10142 user=-1: installPackageLI
05-01 18:24:14.946 I/ActivityManager(  610): Killing 2295:com.android.vending:instant_app_installer/u0a142 (adj 905): stop com.android.vending due to installPackageLI
05-01 18:24:14.950 I/ActivityManager(  610): Killing 1835:com.android.vending/u0a142 (adj 227): stop com.android.vending due to installPackageLI
05-01 18:24:14.960 I/ActivityManager(  610): Killing 2435:com.android.vending:background/u0a142 (adj 227): stop com.android.vending due to installPackageLI
05-01 18:24:14.964 I/ActivityManager(  610): Killing 3977:com.android.vending:quick_launch/u0a142 (adj 227): stop com.android.vending due to installPackageLI
05-01 18:24:14.992 I/Zygote  (  391): Process 2295 exited due to signal 9 (Killed)
05-01 18:24:14.992 I/Zygote  (  391): Process 3977 exited due to signal 9 (Killed)
05-01 18:24:15.000 I/Zygote  (  391): Process 2435 exited due to signal 9 (Killed)
05-01 18:24:15.028 I/Zygote  (  391): Process 1835 exited due to signal 9 (Killed)
05-01 18:24:17.702 I/om.streamfr.app( 4621): Background concurrent mark compact GC freed 8944KB AllocSpace bytes, 73(1700KB) LOS objects, 49% free, 11MB/23MB, paused 916us,8.589ms total 317.549ms
05-01 18:24:18.519 W/.apps.wellbeing( 1543): ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~57S_fR0TvGVzg9B8YsgPeA==/com.streamfr.app-LEPjIGdb4bUAAiOsv1E6gA==/base.apk' with 1 weak references
05-01 18:24:18.764 W/s.nexuslauncher( 1315): ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~57S_fR0TvGVzg9B8YsgPeA==/com.streamfr.app-LEPjIGdb4bUAAiOsv1E6gA==/base.apk' with 1 weak references
05-01 18:24:19.118 W/ndroid.systemui( 1028): ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~57S_fR0TvGVzg9B8YsgPeA==/com.streamfr.app-LEPjIGdb4bUAAiOsv1E6gA==/base.apk' with 1 weak references
05-01 18:24:29.282 I/MediaFocusControl(  610): requestAudioFocus() from uid/pid 10209/4621 AA=USAGE_MEDIA/CONTENT_TYPE_MOVIE clientId=android.media.AudioManager@843c68candroidx.media3.exoplayer.AudioFocusManager$$ExternalSyntheticLambda0@7a261d5 callingPack=com.streamfr.app req=1 flags=0x0 sdk=35
05-01 18:24:29.478 W/android.vending( 5351): ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~57S_fR0TvGVzg9B8YsgPeA==/com.streamfr.app-LEPjIGdb4bUAAiOsv1E6gA==/base.apk' with 1 weak references
05-01 18:24:35.467 I/MediaSessionStack(  610): addSession to bottom of stack | record: com.streamfr.app/androidx.media3.session.id.player_mobile_148555624754/7 (userId=0)
05-01 18:24:35.492 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_148555624754/7 (userId=0) playbackState=PlaybackState {state=NONE(0), position=0, buffered position=0, speed=0.0, updated=148613, actions=7339653, custom actions=[], active item id=0, error=null}
05-01 18:24:35.494 D/MediaSessionService(  610): onSessionActiveStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_148555624754/7 (userId=0) playbackState=PlaybackState {state=NONE(0), position=0, buffered position=0, speed=0.0, updated=148613, actions=7339653, custom actions=[], active item id=0, error=null}
05-01 18:24:35.500 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_148555624754/7 (userId=0) playbackState=PlaybackState {state=NONE(0), position=0, buffered position=0, speed=0.0, updated=148621, actions=7339653, custom actions=[], active item id=0, error=null}
05-01 18:24:35.512 I/MediaPlayerList( 1196): Adding wrapped media player: com.streamfr.app at key: 1
05-01 18:24:35.516 I/MediaPlayerList( 1196): Adding wrapped media player: com.streamfr.app at key: 2
05-01 18:24:35.562 W/InteractionJankMonitor( 4621): Initializing without READ_DEVICE_CONFIG permission. enabled=false, interval=1, missedFrameThreshold=3, frameTimeThreshold=64, package=com.streamfr.app
05-01 18:24:35.828 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_148555624754/7 (userId=0) playbackState=PlaybackState {state=NONE(0), position=0, buffered position=0, speed=0.0, updated=148945, actions=7339653, custom actions=[], active item id=0, error=null}
05-01 18:24:35.897 I/GoogleInputMethodService( 1514): GoogleInputMethodService.onStartInput():1986 onStartInput(EditorInfo{EditorInfo{packageName=com.streamfr.app, inputType=0, inputTypeString=NULL, enableLearning=false, autoCorrection=false, autoComplete=false, imeOptions=0, privateImeOptions=null, actionName=UNSPECIFIED, actionLabel=null, initialSelStart=-1, initialSelEnd=-1, initialCapsMode=0, label=null, fieldId=0, fieldName=null, extras=null, hintText=null, hintLocales=[]}}, true)
05-01 18:24:35.909 W/PackageConfigPersister(  610): App-specific configuration not found for packageName: com.streamfr.app and userId: 0
05-01 18:24:36.068 I/WindowManager(  610): finishDrawing of orientation change: Window{2bb1b8a u0 com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity} 338ms
05-01 18:24:36.079 V/WindowManager(  610):         {WCT{RemoteToken{ec5570d Task{d151652 #8 type=standard A=10209:com.streamfr.app}}} m=CHANGE f=NONE p=WCT{RemoteToken{77b28bd DefaultTaskDisplayArea@110430805}} leash=Surface(name=Task=8)/@0x8dc05e sb=Rect(0, 0 - 1080, 2400) eb=Rect(0, 0 - 2400, 1080) d=0 r=0->1:0 taskParent=-1},
05-01 18:24:36.257 I/ImeTracker(  610): com.streamfr.app:804f9101: onRequestHide at ORIGIN_SERVER reason HIDE_SAME_WINDOW_FOCUSED_WITHOUT_EDITOR fromUser false
05-01 18:24:36.273 W/om.streamfr.app( 4621): Accessing hidden method Ljava/security/spec/ECParameterSpec;->setCurveName(Ljava/lang/String;)V (unsupported, reflection, allowed)
05-01 18:24:36.277 I/GoogleInputMethodService( 1514): GoogleInputMethodService.onStartInput():1986 onStartInput(EditorInfo{EditorInfo{packageName=com.streamfr.app, inputType=0, inputTypeString=NULL, enableLearning=false, autoCorrection=false, autoComplete=false, imeOptions=0, privateImeOptions=null, actionName=UNSPECIFIED, actionLabel=null, initialSelStart=-1, initialSelEnd=-1, initialCapsMode=0, label=null, fieldId=0, fieldName=null, extras=null, hintText=null, hintLocales=[]}}, false)
05-01 18:24:36.279 W/PackageConfigPersister(  610): App-specific configuration not found for packageName: com.streamfr.app and userId: 0
05-01 18:24:36.288 I/ImeTracker( 4621): com.streamfr.app:804f9101: onCancelled at PHASE_CLIENT_APPLY_ANIMATION
05-01 18:24:36.299 I/om.streamfr.app( 4621): NativeAlloc concurrent mark compact GC freed 8205KB AllocSpace bytes, 6(120KB) LOS objects, 50% free, 14MB/29MB, paused 1.327ms,8.855ms total 337.439ms
05-01 18:24:36.971 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_148555624754/7 (userId=0) playbackState=PlaybackState {state=NONE(0), position=0, buffered position=0, speed=0.0, updated=150092, actions=7339669, custom actions=[], active item id=0, error=null}
05-01 18:24:36.971 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_148555624754/7 (userId=0) playbackState=PlaybackState {state=NONE(0), position=0, buffered position=0, speed=0.0, updated=150093, actions=7339669, custom actions=[], active item id=0, error=null}
05-01 18:24:36.973 I/MediaSessionStack(  610): onPlaybackStateChanged - Pushing session to top | record: com.streamfr.app/androidx.media3.session.id.player_mobile_148555624754/7 (userId=0)
05-01 18:24:36.973 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_148555624754/7 (userId=0) playbackState=PlaybackState {state=BUFFERING(6), position=0, buffered position=0, speed=0.0, updated=150095, actions=7339667, custom actions=[], active item id=0, error=null}
05-01 18:24:36.975 I/MediaFocusControl(  610): requestAudioFocus() from uid/pid 10209/4621 AA=USAGE_MEDIA/CONTENT_TYPE_MOVIE clientId=android.media.AudioManager@843c68candroidx.media3.exoplayer.AudioFocusManager$$ExternalSyntheticLambda0@dbec2f9 callingPack=com.streamfr.app req=1 flags=0x0 sdk=35
05-01 18:24:36.992 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_148555624754/7 (userId=0) playbackState=PlaybackState {state=BUFFERING(6), position=0, buffered position=0, speed=0.0, updated=150113, actions=7339667, custom actions=[], active item id=0, error=null}
05-01 18:24:38.417 I/ImeTracker(  610): com.streamfr.app:15e23221: onRequestHide at ORIGIN_SERVER reason HIDE_UNSPECIFIED_WINDOW fromUser false
05-01 18:24:38.418 I/ImeTracker(  610): com.streamfr.app:15e23221: onCancelled at PHASE_SERVER_SHOULD_HIDE
05-01 18:24:38.424 I/GoogleInputMethodService( 1514): GoogleInputMethodService.onStartInput():1986 onStartInput(EditorInfo{EditorInfo{packageName=com.streamfr.app, inputType=0, inputTypeString=NULL, enableLearning=false, autoCorrection=false, autoComplete=false, imeOptions=0, privateImeOptions=null, actionName=UNSPECIFIED, actionLabel=null, initialSelStart=-1, initialSelEnd=-1, initialCapsMode=0, label=null, fieldId=0, fieldName=null, extras=null, hintText=null, hintLocales=[]}}, false)
05-01 18:24:38.427 W/PackageConfigPersister(  610): App-specific configuration not found for packageName: com.streamfr.app and userId: 0
05-01 18:24:39.990 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_148555624754/7 (userId=0) playbackState=PlaybackState {state=BUFFERING(6), position=0, buffered position=0, speed=0.0, updated=153111, actions=7339667, custom actions=[], active item id=0, error=null}
05-01 18:24:41.639 I/om.streamfr.app( 4621): NativeAlloc concurrent mark compact GC freed 13MB AllocSpace bytes, 72(1416KB) LOS objects, 49% free, 14MB/28MB, paused 362us,5.980ms total 61.783ms
05-01 18:24:42.711 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_148555624754/7 (userId=0) playbackState=PlaybackState {state=ERROR(7), position=0, buffered position=0, speed=0.0, updated=155832, actions=7339669, custom actions=[], active item id=0, error=Source error}
05-01 18:24:42.713 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_148555624754/7 (userId=0) playbackState=PlaybackState {state=ERROR(7), position=0, buffered position=0, speed=0.0, updated=155834, actions=7339669, custom actions=[], active item id=0, error=Source error}
05-01 18:24:42.722 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_148555624754/7 (userId=0) playbackState=PlaybackState {state=ERROR(7), position=0, buffered position=0, speed=0.0, updated=155844, actions=7339669, custom actions=[], active item id=0, error=Source error}
05-01 18:24:42.723 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_148555624754/7 (userId=0) playbackState=PlaybackState {state=ERROR(7), position=0, buffered position=0, speed=0.0, updated=155845, actions=7339669, custom actions=[], active item id=0, error=Source error}
05-01 18:24:42.725 I/MediaSessionStack(  610): onPlaybackStateChanged - Pushing session to top | record: com.streamfr.app/androidx.media3.session.id.player_mobile_148555624754/7 (userId=0)
05-01 18:24:42.725 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_148555624754/7 (userId=0) playbackState=PlaybackState {state=BUFFERING(6), position=0, buffered position=0, speed=0.0, updated=155846, actions=7339667, custom actions=[], active item id=0, error=null}
05-01 18:24:42.727 I/MediaFocusControl(  610): requestAudioFocus() from uid/pid 10209/4621 AA=USAGE_MEDIA/CONTENT_TYPE_MOVIE clientId=android.media.AudioManager@843c68candroidx.media3.exoplayer.AudioFocusManager$$ExternalSyntheticLambda0@dbec2f9 callingPack=com.streamfr.app req=1 flags=0x0 sdk=35
05-01 18:24:42.737 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_148555624754/7 (userId=0) playbackState=PlaybackState {state=BUFFERING(6), position=0, buffered position=0, speed=0.0, updated=155858, actions=7339667, custom actions=[], active item id=0, error=null}
05-01 18:24:45.754 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_148555624754/7 (userId=0) playbackState=PlaybackState {state=BUFFERING(6), position=0, buffered position=0, speed=0.0, updated=158875, actions=7339667, custom actions=[], active item id=0, error=null}
05-01 18:24:48.472 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_148555624754/7 (userId=0) playbackState=PlaybackState {state=ERROR(7), position=0, buffered position=0, speed=0.0, updated=161594, actions=7339669, custom actions=[], active item id=0, error=Source error}
05-01 18:24:48.476 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_148555624754/7 (userId=0) playbackState=PlaybackState {state=ERROR(7), position=0, buffered position=0, speed=0.0, updated=161598, actions=7339669, custom actions=[], active item id=0, error=Source error}
05-01 18:24:48.499 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_148555624754/7 (userId=0) playbackState=PlaybackState {state=ERROR(7), position=0, buffered position=0, speed=0.0, updated=161620, actions=7339669, custom actions=[], active item id=0, error=Source error}
05-01 18:24:48.502 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_148555624754/7 (userId=0) playbackState=PlaybackState {state=ERROR(7), position=0, buffered position=0, speed=0.0, updated=161624, actions=7339669, custom actions=[], active item id=0, error=Source error}
05-01 18:24:48.506 I/MediaFocusControl(  610): requestAudioFocus() from uid/pid 10209/4621 AA=USAGE_MEDIA/CONTENT_TYPE_MOVIE clientId=android.media.AudioManager@843c68candroidx.media3.exoplayer.AudioFocusManager$$ExternalSyntheticLambda0@dbec2f9 callingPack=com.streamfr.app req=1 flags=0x0 sdk=35
05-01 18:24:48.506 I/MediaSessionStack(  610): onPlaybackStateChanged - Pushing session to top | record: com.streamfr.app/androidx.media3.session.id.player_mobile_148555624754/7 (userId=0)
05-01 18:24:48.506 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_148555624754/7 (userId=0) playbackState=PlaybackState {state=BUFFERING(6), position=0, buffered position=0, speed=0.0, updated=161626, actions=7339667, custom actions=[], active item id=0, error=null}
05-01 18:24:48.531 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_148555624754/7 (userId=0) playbackState=PlaybackState {state=BUFFERING(6), position=0, buffered position=0, speed=0.0, updated=161651, actions=7339667, custom actions=[], active item id=0, error=null}
05-01 18:24:51.543 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_148555624754/7 (userId=0) playbackState=PlaybackState {state=BUFFERING(6), position=0, buffered position=0, speed=0.0, updated=164665, actions=7339667, custom actions=[], active item id=0, error=null}
05-01 18:24:54.042 W/system_server(  610): ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~57S_fR0TvGVzg9B8YsgPeA==/com.streamfr.app-LEPjIGdb4bUAAiOsv1E6gA==/base.apk' with 1 weak references
05-01 18:24:54.255 D/MediaSessionService(  610): onSessionPlaybackStateChanged: record=com.streamfr.app/androidx.media3.session.id.player_mobile_148555624754/7 (userId=0) playbackState=PlaybackState {state=ERROR(7), position=0, buffered position=0, speed=0.0, updated=167377, actions=7339669, custom actions=[], active item id=0, error=Source error}
